8478401,Pavel Zacha,C,NJD,4521,1,2,2,10,4,5,0,0,666,3486,2,43.75,52.5,1,1,0,0,369,1,1,3,102,44,3451,0,2,2,7,3,3,0,0,521,2727,2,37.5,52.5,1,1,0,0,203,1,1,2,73,35,615.0898125,1
8478401,Pavel Zacha,C,NJD,7796,2,4,2,16,7,8,1,1,1245,6162,2,42.96875,23.125,1,1,0,0,389,1,-1,6,173,75,3275,1,2,0,6,3,3,1,1,579,2676,0,37.5,10.0,0,0,0,0,20,0,-2,3,71,31,602.0660625,0
8478401,Pavel Zacha,C,NJD,11230,2,5,4,22,10,12,1,1,1979,8806,4,33.44609375,11.215625,1,1,0,0,445,2,-2,7,246,90,3434,0,1,2,6,3,4,0,0,734,2644,2,28.075,8.325,0,0,0,0,56,1,-1,1,73,15,612.5163125,1
8478401,Pavel Zacha,C,NJD,15375,4,7,4,35,14,14,2,4,2539,12391,4,58.34701171875,19.4322265625,1,1,0,0,445,4,0,11,338,145,4145,2,2,0,13,4,2,1,3,560,3585,0,54.16625,18.73125,0,0,0,0,0,2,2,4,92,55,658.3545937499999,0
8478401,Pavel Zacha,C,NJD,17495,4,7,6,43,16,17,2,4,2918,14129,6,89.58675292968749,4.858056640625,1,1,0,0,448,5,-1,11,381,155,2120,0,0,2,8,2,3,0,0,379,1738,2,75.0,0.0,0,0,0,0,3,1,-1,0,43,10,558.153875,0
8478401,Pavel Zacha,C,NJD,20802,4,8,6,47,19,23,2,4,3305,16960,6,97.39668823242187,9.53951416015625,1,1,0,0,537,5,-4,12,450,165,3307,0,1,0,4,3,6,0,0,387,2831,0,75.0,8.325,0,0,0,0,89,0,-3,1,69,10,653.345625,0
8478401,Pavel Zacha,C,NJD,23884,5,8,10,53,22,27,2,4,3669,19678,10,65.29958602905273,1.1924392700195312,1,1,0,0,537,6,-4,13,515,180,3082,1,0,4,6,3,4,0,0,364,2718,4,53.125,0.0,0,0,0,0,0,1,0,1,65,15,685.8335,0
8479407,Jesper Bratt,L,NJD,946,0,0,2,0,1,0,0,0,145,801,2,0,0,0,0,0,0,0,0,0,0,24,0,946,0,0,2,0,1,0,0,0,145,801,2,0,0,0,0,0,0,0,0,0,0,24,0,383.08175,0
8479407,Jesper Bratt,L,NJD,3927,0,0,2,8,4,1,0,0,692,3235,2,0,0.0,0,0,0,0,0,0,0,0,90,9,2981,0,0,0,8,3,1,0,0,547,2434,0,0,0.0,0,0,0,0,0,0,0,0,66,9,615.0898125,0
8479407,Jesper Bratt,L,NJD,6524,2,1,2,14,7,2,0,0,1195,5329,2,0.0,25.0,1,0,0,0,0,1,2,3,152,45,2597,2,1,0,6,3,1,0,0,503,2094,0,0.0,25.0,1,0,0,0,0,1,2,3,62,36,602.0660625,0
8479407,Jesper Bratt,L,NJD,9759,3,2,6,24,10,9,0,0,1858,7886,6,0.0,6.7,1,0,0,0,15,3,1,5,224,72,3235,1,1,4,10,3,7,0,0,663,2557,4,0,3.575,0,0,0,0,15,2,-1,2,72,27,612.5163125,0
8479407,Jesper Bratt,L,NJD,13207,7,4,8,36,14,9,0,2,2164,11028,8,0.0,22.068749999999998,1,0,0,0,15,4,4,11,310,123,3448,4,2,2,12,4,0,0,2,306,3142,2,0,21.65,0,0,0,0,0,1,3,6,86,51,658.3545937499999,0
8479407,Jesper Bratt,L,NJD,15413,8,4,8,41,16,9,0,2,2539,12859,8,0.0,5.5171874999999995,1,0,0,0,15,5,5,12,356,135,2206,1,0,0,5,2,0,0,0,375,1831,0,0,0.0,0,0,0,0,0,1,1,1,46,12,558.153875,0
8479407,Jesper Bratt,L,NJD,18550,12,5,8,54,19,9,0,2,2920,15611,8,0.0,17.3396484375,2,0,0,0,19,7,9,17,429,190,3137,4,1,0,13,3,0,0,0,381,2752,0,0,16.65,1,0,0,0,4,2,4,5,73,55,653.345625,0
8479407,Jesper Bratt,L,NJD,21403,13,6,10,65,22,9,0,2,3289,18091,10,0.0,8.4174560546875,2,0,0,0,23,7,8,19,495,209,2853,1,1,2,11,3,0,0,0,369,2480,2,0,6.25,0,0,0,0,4,0,-1,2,66,19,685.8335,0
8479414,Nathan Bastian,R,NJD,1976,0,0,0,2,3,6,0,0,0,1928,0,0.0,0.0,0,0,0,0,48,3,-1,0,49,9,1976,0,0,0,2,3,6,0,0,0,1928,0,0.0,0.0,0,0,0,0,48,3,-1,0,49,9,680.7169375,0
8479414,Nathan Bastian,R,NJD,3407,0,0,27,5,6,7,0,0,16,3343,27,50.0,0.0,0,0,0,0,48,3,-2,0,87,11,1431,0,0,27,3,3,1,0,0,16,1415,27,50.0,0.0,0,0,0,0,0,0,-1,0,38,2,732.5803125,0
8479414,Nathan Bastian,R,NJD,4357,0,0,29,6,8,11,0,0,16,4293,29,50.0,0.0,0,0,0,0,48,3,-1,0,110,18,950,0,0,2,1,2,4,0,0,0,950,2,0,0.0,0,0,0,0,0,0,1,0,23,7,548.28975,0
8479414,Nathan Bastian,R,NJD,6139,1,1,31,10,11,15,0,0,16,6075,31,75.0,25.0,0,0,0,0,48,6,-1,2,154,39,1782,1,1,2,4,3,4,0,0,0,1782,2,50.0,25.0,0,0,0,0,0,3,0,2,44,21,727.5613125,0
8479414,Nathan Bastian,R,NJD,6650,1,1,31,10,12,16,0,0,16,6586,31,75.0,25.0,0,0,0,0,48,6,-1,2,165,40,511,0,0,0,0,1,1,0,0,0,511,0,0,0,0,0,0,0,0,0,0,0,11,1,400.39824999999996,0
8479414,Nathan Bastian,R,NJD,7083,1,1,31,10,13,17,0,0,16,7019,31,37.5,25.0,0,0,0,0,48,6,-1,2,177,41,433,0,0,0,0,1,1,0,0,0,433,0,0.0,0,0,0,0,0,0,0,0,0,12,1,378.58175,0
8479414,Nathan Bastian,R,NJD,7685,1,2,31,11,14,19,0,0,16,7558,31,18.75,62.5,0,0,0,0,111,9,0,3,193,55,602,0,1,0,1,1,2,0,0,0,539,0,0.0,50.0,0,0,0,0,63,3,1,1,16,14,369.74225,0
8479414,Nathan Bastian,R,NJD,9481,1,2,31,15,17,26,0,0,20,9160,31,54.6875,7.8125,0,0,0,0,301,12,-3,3,242,63,1796,0,0,0,4,3,7,0,0,4,1602,0,50.0,0.0,0,0,0,0,190,3,-3,0,49,8,685.8335,0
8479415,Michael McLeod,C,NJD,810,0,0,0,3,1,1,0,0,0,599,0,26.925,0.0,0,0,0,0,211,0,0,0,23,4,810,0,0,0,3,1,1,0,0,0,599,0,26.925,0.0,0,0,0,0,211,0,0,0,23,4,383.08175,0
8479415,Michael McLeod,C,NJD,3438,1,0,7,8,4,9,0,0,37,2885,7,67.121875,0.0,0,0,0,0,516,0,-1,1,94,19,2628,1,0,7,5,3,8,0,0,37,2286,7,63.75625,0.0,0,0,0,0,305,0,-1,1,71,15,615.0898125,0
8479415,Michael McLeod,C,NJD,6334,1,0,9,12,7,12,0,0,150,5397,9,58.290234375,0.0,0,0,0,0,787,0,-4,1,171,20,2896,0,0,2,4,3,3,0,0,113,2512,2,49.9,0.0,0,0,0,0,271,0,-3,0,77,1,602.0660625,0
8479415,Michael McLeod,C,NJD,8978,2,0,9,15,10,15,0,0,265,7410,9,53.057529296875,0.0,0,0,0,0,1303,2,-3,2,245,34,2644,1,0,0,3,3,3,0,0,115,2013,0,45.77125,0.0,0,0,0,0,516,2,1,1,74,14,612.5163125,0
8479415,Michael McLeod,C,NJD,12925,2,0,9,17,14,20,0,0,371,10686,9,65.46797058105469,0.0,0,0,0,0,1868,5,-5,2,348,40,3947,0,0,0,2,4,5,0,0,106,3276,0,62.151875000000004,0.0,0,0,0,0,565,3,-2,0,103,6,658.3545937499999,0
8479415,Michael McLeod,C,NJD,14912,2,0,9,18,16,23,0,0,380,12254,9,60.44699264526367,0.0,0,0,0,0,2278,7,-3,2,395,50,1987,0,0,0,1,2,3,0,0,9,1568,0,44.08,0.0,0,0,0,0,410,2,2,0,47,10,558.153875,0
8479415,Michael McLeod,C,NJD,17500,3,0,9,24,19,25,0,0,380,14278,9,66.41212408065796,0.0,0,0,0,0,2842,7,-3,3,463,62,2588,1,0,0,6,3,2,0,0,0,2024,0,58.85625,0.0,0,0,0,0,564,0,0,1,68,12,653.345625,0
8479415,Michael McLeod,C,NJD,20085,4,0,11,29,22,38,0,0,418,16181,11,63.96276551008225,0.0,0,0,0,0,3486,7,-7,4,528,76,2585,1,0,2,5,3,13,0,0,38,1903,2,55.66125,0.0,0,0,0,0,644,0,-4,1,65,14,685.8335,0
8479511,Janne Kuokkanen,L,NJD,854,1,0,2,1,1,0,0,0,104,750,2,0,0.0,0,0,0,0,0,0,1,1,21,7,854,1,0,2,1,1,0,0,0,104,750,2,0,0.0,0,0,0,0,0,0,1,1,21,7,383.08175,1
8479511,Janne Kuokkanen,L,NJD,3510,1,1,2,7,4,1,1,1,276,3234,2,0,12.5,0,0,0,0,0,0,1,2,79,30,2656,0,1,0,6,3,1,1,1,172,2484,0,0,12.5,0,0,0,0,0,0,0,1,58,23,615.0898125,0
8479511,Janne Kuokkanen,L,NJD,5714,1,1,2,9,7,4,1,1,450,5264,2,0.0,6.25,0,0,0,0,0,2,0,2,133,35,2204,0,0,0,2,3,3,0,0,174,2030,0,0.0,0.0,0,0,0,0,0,2,-1,0,54,5,602.0660625,0
8479511,Janne Kuokkanen,L,NJD,7462,1,2,4,11,10,5,1,1,489,6918,4,0.0,28.125,0,0,0,0,55,3,1,3,174,47,1748,0,1,2,2,3,1,0,0,39,1654,2,0,25.0,0,0,0,0,55,1,1,1,41,12,612.5163125,0
8479511,Janne Kuokkanen,L,NJD,10938,1,3,4,14,14,7,1,1,500,10025,4,0.0,19.53125,1,0,1,1,413,4,-2,4,263,73,3476,0,1,0,3,4,2,0,0,11,3107,0,0,12.5,1,0,1,1,358,1,-3,1,89,26,658.3545937499999,0
8479511,Janne Kuokkanen,L,NJD,12627,1,3,4,17,16,11,1,1,531,11536,4,0.0,4.8828125,1,0,1,1,560,5,-2,4,307,81,1689,0,0,0,3,2,4,0,0,31,1511,0,0,0.0,0,0,0,0,147,1,0,0,44,8,558.153875,0
