ID,Name,Position,Team,timeOnIce,assists,goals,pim,shots,games,hits,powerPlayGoals,powerPlayPoints,powerPlayTimeOnIce,evenTimeOnIce,penaltyMinutes,faceOffPct,shotPct,gameWinningGoals,overTimeGoals,shortHandedGoals,shortHandedPoints,shortHandedTimeOnIce,blocked,plusMinus,points,shifts,fanPts,timeOnIce_W,assists_W,goals_W,pim_W,shots_W,games_W,hits_W,powerPlayGoals_W,powerPlayPoints_W,powerPlayTimeOnIce_W,evenTimeOnIce_W,penaltyMinutes_W,faceOffPct_W,shotPct_W,gameWinningGoals_W,overTimeGoals_W,shortHandedGoals_W,shortHandedPoints_W,shortHandedTimeOnIce_W,blocked_W,plusMinus_W,points_W,shifts_W,fanPts_W,upcomingDifficulty,truth
8475768,Jaden Schwartz,C,SEA,23904,12,4,6,53,21,28,0,2,3125,20549,6,19.171142578125,1.336376953125,0,0,0,0,230,8,-8,16,481,149,3092,0,0,0,6,3,3,0,0,301,2791,0,0.0,0.0,0,0,0,0,0,1,-1,0,61,8,977.8915999999999,0
8475768,Jaden Schwartz,C,SEA,24567,12,5,8,56,22,28,0,2,3125,21212,8,19.171142578125,17.318188476562497,0,0,0,0,230,9,-8,17,498,159,663,0,1,2,3,1,0,0,0,0,663,2,0,16.65,0,0,0,0,0,1,0,1,17,10,989.9857000000001,1
8475768,Jaden Schwartz,C,SEA,27838,13,6,8,66,25,31,1,3,3421,24181,8,64.89639282226562,10.514773559570312,0,0,0,0,236,9,-12,19,570,184,3271,1,1,0,10,3,3,1,1,296,2969,0,62.5,8.35,0,0,0,0,6,0,-4,2,72,25,916.5009,0
8475768,Jaden Schwartz,C,SEA,31148,14,6,10,69,28,35,1,3,3764,27148,10,82.44819641113281,2.628693389892578,0,0,0,0,236,9,-12,20,635,195,3310,1,0,2,3,3,4,0,0,343,2967,2,50.0,0.0,0,0,0,0,0,0,0,1,65,11,1019.9580000000001,0
8475768,Jaden Schwartz,C,SEA,32142,14,6,10,70,29,35,1,3,3923,27982,10,82.44819641113281,1.314346694946289,0,0,0,0,237,9,-12,20,656,196,994,0,0,0,1,1,0,0,0,159,834,0,0,0.0,0,0,0,0,1,0,0,0,21,1,910.0615,0
8475768,Jaden Schwartz,C,SEA,34323,14,6,14,79,31,39,1,3,4268,29818,14,91.2240982055664,0.32858667373657224,0,0,0,0,237,11,-14,20,698,207,2181,0,0,4,9,2,4,0,0,345,1836,4,50.0,0.0,0,0,0,0,0,2,-2,0,42,11,928.3818999999999,0
8475772,Riley Sheahan,C,SEA,1998,0,0,0,3,3,1,0,0,0,1812,0,40.40125,0.0,0,0,0,0,186,4,-1,0,52,6,1998,0,0,0,3,3,1,0,0,0,1812,0,40.40125,0.0,0,0,0,0,186,4,-1,0,52,6,969.0393000000001,0
8475772,Riley Sheahan,C,SEA,4234,0,1,0,9,6,1,0,0,17,3644,0,30.25890625,8.325,0,0,0,0,573,4,-1,1,118,18,2236,0,1,0,6,3,0,0,0,17,1832,0,25.208750000000002,8.325,0,0,0,0,387,0,0,1,66,12,1045.565,0
8475772,Riley Sheahan,C,SEA,6137,1,1,0,12,9,1,0,0,25,5283,0,65.52611328124999,2.08125,0,0,0,0,829,5,1,2,167,30,1903,1,0,0,3,3,0,0,0,8,1639,0,61.74375,0.0,0,0,0,0,256,1,2,1,49,12,991.5199,0
8475772,Riley Sheahan,C,SEA,8327,1,1,0,13,12,3,0,0,25,7195,0,47.28076416015625,1.040625,0,0,0,0,1107,6,-1,2,221,30,2190,0,0,0,1,3,2,0,0,0,1912,0,39.09,0.0,0,0,0,0,278,1,-2,0,54,0,976.6654000000001,0
8475772,Riley Sheahan,C,SEA,9631,2,1,0,14,14,3,0,0,25,8372,0,61.19519104003906,0.5203125,0,0,0,0,1234,7,0,3,253,38,1304,1,0,0,1,2,0,0,0,0,1177,0,49.375,0.0,0,0,0,0,127,1,1,1,32,8,905.8907000000002,0
8475772,Riley Sheahan,C,SEA,10372,2,1,0,14,15,4,0,0,25,9035,0,55.59759552001953,0.5203125,0,0,0,0,1312,7,1,3,270,41,741,0,0,0,0,1,1,0,0,0,663,0,25.0,0.0,0,0,0,0,78,0,1,0,17,3,977.8915999999999,0
8475772,Riley Sheahan,C,SEA,12415,3,1,0,18,18,4,0,0,25,10598,0,26.46719944000244,0.130078125,0,0,0,0,1792,9,5,4,319,59,2043,1,0,0,4,3,0,0,0,0,1563,0,19.5175,0.0,0,0,0,0,480,2,4,1,49,18,989.9857000000001,0
8475772,Riley Sheahan,C,SEA,13013,3,1,0,18,19,4,0,0,25,11196,0,38.23359972000122,0.130078125,0,0,0,0,1792,9,3,4,333,55,598,0,0,0,0,1,0,0,0,0,598,0,25.0,0.0,0,0,0,0,0,0,-2,0,14,-4,1019.9580000000001,0
8475772,Riley Sheahan,C,SEA,13571,3,1,0,19,20,5,0,0,25,11681,0,54.11679986000061,0.0650390625,0,0,0,0,1865,9,3,4,346,57,558,0,0,0,1,1,1,0,0,0,485,0,35.0,0.0,0,0,0,0,73,0,0,0,13,2,1250.4628000000002,0
8475772,Riley Sheahan,C,SEA,16132,3,1,0,23,24,8,0,0,25,13800,0,52.062299991250036,0.0081298828125,0,0,0,0,2307,10,2,4,408,63,2561,0,0,0,4,4,3,0,0,0,2119,0,48.68,0.0,0,0,0,0,442,1,-1,0,62,6,1307.3497,0
8475772,Riley Sheahan,C,SEA,19621,5,1,0,30,28,9,0,0,35,16465,0,45.42951874945312,0.002032470703125,0,0,0,0,3121,12,5,6,491,87,3489,2,0,0,7,4,1,0,0,10,2665,0,42.175625,0.0,0,0,0,0,814,2,3,2,83,24,904.5485,0
8475772,Riley Sheahan,C,SEA,21198,5,1,0,32,31,9,0,0,42,17681,0,34.249939843681645,0.0010162353515625,0,0,0,0,3475,13,4,6,536,88,1577,0,0,0,2,3,0,0,0,7,1216,0,28.57125,0.0,0,0,0,0,354,1,-1,0,45,1,576.5605,0
8475772,Riley Sheahan,C,SEA,22344,5,1,0,32,33,9,0,0,50,18661,0,58.562484960920415,0.0010162353515625,0,0,0,0,3633,13,3,6,564,86,1146,0,0,0,0,2,0,0,0,8,980,0,50.0,0.0,0,0,0,0,158,0,-1,0,28,-2,655.4162000000001,0
8475772,Riley Sheahan,C,SEA,23691,6,1,0,35,35,9,0,0,50,19799,0,46.460621240230104,0.000254058837890625,0,0,0,0,3842,15,4,7,600,97,1347,1,0,0,3,2,0,0,0,0,1138,0,31.82,0.0,0,0,0,0,209,2,1,1,36,11,909.6141,0
8475772,Riley Sheahan,C,SEA,25868,6,1,0,37,38,9,0,0,54,21767,0,47.47507765502876,6.351470947265624e-05,0,0,0,0,4047,15,4,7,651,99,2177,0,0,0,2,3,0,0,0,4,1968,0,41.667500000000004,0.0,0,0,0,0,205,0,0,0,51,2,1242.4022,0
8475772,Riley Sheahan,C,SEA,29203,8,2,0,45,42,10,0,0,60,24365,0,46.270942353439295,4.162507939338684,0,0,0,2,4778,15,4,10,733,122,3335,2,1,0,8,4,1,0,0,6,2598,0,43.30375,4.1625,0,0,0,2,731,0,0,3,82,23,910.0615,0
8475772,Riley Sheahan,C,SEA,31443,9,2,0,50,45,10,0,0,66,26204,0,32.03386779417991,1.040626984834671,0,0,0,2,5173,16,3,11,794,130,2240,1,0,0,5,3,0,0,0,6,1839,0,26.25,0.0,0,0,0,0,395,1,-1,1,61,8,928.3818999999999,0
8476278,Colin Blackwell,C,SEA,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,976.6654000000001,0
8476278,Colin Blackwell,C,SEA,564,0,0,0,1,1,4,0,0,0,564,0,0,0.0,0,0,0,0,0,0,0,0,14,5,564,0,0,0,1,1,4,0,0,0,564,0,0,0.0,0,0,0,0,0,0,0,0,14,5,1010.3080000000001,0
8476278,Colin Blackwell,C,SEA,2676,1,1,0,6,4,7,0,0,14,2394,0,20.0,6.25,0,0,0,0,268,0,1,2,66,25,2112,1,1,0,5,3,3,0,0,14,1830,0,20.0,6.25,0,0,0,0,268,0,1,2,52,20,905.8907000000002,0
8476278,Colin Blackwell,C,SEA,4074,1,1,0,8,6,9,0,0,14,3636,0,22.5,3.125,0,0,0,0,424,0,-1,2,95,25,1398,0,0,0,2,2,2,0,0,0,1242,0,12.5,0.0,0,0,0,0,156,0,-2,0,29,0,977.8915999999999,0
8476278,Colin Blackwell,C,SEA,5092,1,2,0,10,8,12,0,0,14,4654,0,22.5,50.78125,0,0,0,0,424,0,0,3,117,38,1018,0,1,0,2,2,3,0,0,0,1018,0,0,50.0,0,0,0,0,0,0,1,1,22,13,1019.9580000000001,0
8476278,Colin Blackwell,C,SEA,7537,3,2,0,13,11,14,0,0,23,7037,0,11.25,12.6953125,0,0,0,0,477,2,0,5,172,53,2445,2,0,0,3,3,2,0,0,9,2383,0,0.0,0.0,0,0,0,0,53,2,0,2,55,15,1250.4628000000002,0
8476278,Colin Blackwell,C,SEA,10704,3,3,2,18,15,22,0,0,202,9927,2,88.90625,7.04345703125,0,0,0,0,575,3,-4,6,249,65,3167,0,1,2,5,4,8,0,0,179,2890,2,87.5,6.25,0,0,0,0,98,1,-4,1,77,12,1307.3497,0
8476278,Colin Blackwell,C,SEA,12566,3,4,2,21,18,25,0,0,207,11738,2,47.2265625,51.7608642578125,0,0,0,0,621,4,-4,7,294,78,1862,0,1,0,3,3,3,0,0,5,1811,0,25.0,50.0,0,0,0,0,46,1,0,1,45,13,904.5485,0
8476278,Colin Blackwell,C,SEA,14643,3,4,2,25,21,30,0,0,210,13714,2,51.806640625,12.940216064453125,0,0,0,0,719,9,-5,7,341,90,2077,0,0,0,4,3,5,0,0,3,1976,0,40.0,0.0,0,0,0,0,98,5,-1,0,47,12,576.5605,0
8476278,Colin Blackwell,C,SEA,15720,5,4,2,29,23,32,0,0,215,14692,2,51.806640625,3.2350540161132812,0,0,0,0,813,9,-4,9,370,106,1077,2,0,0,4,2,2,0,0,5,978,0,0,0.0,0,0,0,0,94,0,1,2,29,16,655.4162000000001,0
8476278,Colin Blackwell,C,SEA,17155,5,5,2,32,25,34,0,0,219,15962,2,54.61666015625,13.30876350402832,0,0,0,0,974,9,-4,10,409,117,1435,0,1,0,3,2,2,0,0,4,1270,0,41.665,12.5,0,0,0,0,161,0,0,1,39,11,909.6141,0
8476278,Colin Blackwell,C,SEA,18544,5,5,2,34,27,37,0,0,219,17198,2,39.808330078124996,6.65438175201416,0,0,0,0,1127,9,-4,10,445,122,1389,0,0,0,2,2,3,0,0,0,1236,0,12.5,0.0,0,0,0,0,153,0,0,0,36,5,1242.4022,0
8476278,Colin Blackwell,C,SEA,21853,5,5,2,46,31,42,0,0,225,19971,2,52.48802062988281,0.83179771900177,0,0,0,0,1657,12,-2,10,525,146,3309,0,0,0,12,4,5,0,0,6,2773,0,50.0,0.0,0,0,0,0,530,3,2,0,80,24,910.0615,0
8476278,Colin Blackwell,C,SEA,24509,6,7,2,51,34,48,0,0,225,22399,2,41.561002578735355,29.266474714875223,1,0,1,1,1885,15,-1,13,587,198,2656,1,2,0,5,3,6,0,0,0,2428,0,35.0,29.1625,1,0,1,1,228,3,1,3,62,52,928.3818999999999,0
8476457,Adam Larsson,D,SEA,4085,0,0,4,5,3,7,0,0,12,3850,4,0,0.0,0,0,0,0,223,7,0,0,83,19,4085,0,0,4,5,3,7,0,0,12,3850,4,0,0.0,0,0,0,0,223,7,0,0,83,19,969.0393000000001,0
8476457,Adam Larsson,D,SEA,7871,2,0,8,11,6,13,0,0,33,7099,8,0,0.0,0,0,0,0,739,12,-1,2,156,42,3786,2,0,4,6,3,6,0,0,21,3249,4,0,0.0,0,0,0,0,516,5,-1,2,73,23,1045.565,0
8476457,Adam Larsson,D,SEA,11459,3,0,8,15,9,29,0,0,48,10353,8,0,0.0,0,0,0,0,1058,19,1,3,225,77,3588,1,0,0,4,3,16,0,0,15,3254,0,0,0.0,0,0,0,0,319,7,2,1,69,35,991.5199,0
8476457,Adam Larsson,D,SEA,15489,3,0,8,20,12,39,0,0,48,13843,8,0,0.0,0,0,0,0,1598,25,0,3,296,96,4030,0,0,0,5,3,10,0,0,0,3490,0,0,0.0,0,0,0,0,540,6,-1,0,71,19,976.6654000000001,0
8476457,Adam Larsson,D,SEA,18805,3,0,10,23,15,42,0,0,58,17054,10,0,0.0,0,0,0,0,1693,31,-3,3,364,102,3316,0,0,2,3,3,3,0,0,10,3211,2,0,0.0,0,0,0,0,95,6,-3,0,68,6,1010.3080000000001,0
8476457,Adam Larsson,D,SEA,22839,4,1,12,26,18,49,0,1,80,20505,12,0,50.0,1,0,0,0,2254,35,-7,5,444,130,4034,1,1,2,3,3,7,0,1,22,3451,2,0,50.0,1,0,0,0,561,4,-4,2,80,28,905.8907000000002,0
8476457,Adam Larsson,D,SEA,26887,4,1,12,28,21,52,0,1,80,24198,12,0,12.5,1,0,0,0,2609,40,-10,5,521,134,4048,0,0,0,2,3,3,0,0,0,3693,0,0,0.0,0,0,0,0,355,5,-3,0,77,4,977.8915999999999,0
8476457,Adam Larsson,D,SEA,31389,5,2,20,32,24,60,0,1,160,28182,20,0,28.125,1,0,0,0,3047,48,-10,7,593,164,4502,1,1,8,4,3,8,0,0,80,3984,8,0,25.0,0,0,0,0,438,8,0,2,72,30,989.9857000000001,0
8476457,Adam Larsson,D,SEA,35543,6,2,22,40,27,69,0,1,178,32099,22,0,3.515625,1,0,0,0,3266,54,-13,8,676,185,4154,1,0,2,8,3,9,0,0,18,3917,2,0,0.0,0,0,0,0,219,6,-3,1,83,21,916.5009,0
8476457,Adam Larsson,D,SEA,39756,6,2,22,44,30,78,0,1,186,35992,22,0,0.87890625,1,0,0,0,3578,65,-13,8,764,209,4213,0,0,0,4,3,9,0,0,8,3893,0,0,0.0,0,0,0,0,312,11,0,0,88,24,1019.9580000000001,0
8476457,Adam Larsson,D,SEA,43893,7,2,24,46,33,82,0,1,195,39576,24,0,0.2197265625,1,0,0,0,4122,70,-13,9,847,224,4137,1,0,2,2,3,4,0,0,9,3584,2,0,0.0,0,0,0,0,544,5,0,1,83,15,1250.4628000000002,0
8476457,Adam Larsson,D,SEA,48822,7,2,26,51,37,91,0,1,210,43982,26,0,0.0274658203125,1,0,0,0,4630,75,-17,9,947,235,4929,0,0,2,5,4,9,0,0,15,4406,2,0,0.0,0,0,0,0,508,5,-4,0,100,11,1307.3497,0
8476457,Adam Larsson,D,SEA,54878,9,2,28,55,41,100,0,1,249,48802,28,0,0.0034332275390625,1,0,0,0,5827,84,-17,11,1059,265,6056,2,0,2,4,4,9,0,0,39,4820,2,0,0.0,0,0,0,0,1197,9,0,2,112,30,904.5485,0
8476457,Adam Larsson,D,SEA,58861,9,4,28,60,44,104,0,1,262,52112,28,0,25.000429153442383,2,1,0,0,6487,86,-16,13,1135,300,3983,0,2,0,5,3,4,0,0,13,3310,0,0,25.0,1,1,0,0,660,2,1,2,76,35,576.5605,0
8476457,Adam Larsson,D,SEA,61412,11,4,28,61,46,111,0,1,267,54472,28,0,12.500214576721191,2,1,0,0,6673,90,-13,15,1186,326,2551,2,0,0,1,2,7,0,0,5,2360,0,0,0.0,0,0,0,0,186,4,3,2,51,26,655.4162000000001,0
8476457,Adam Larsson,D,SEA,63961,11,4,28,63,48,114,0,1,267,56787,28,0,6.250107288360596,2,1,0,0,6907,92,-15,15,1237,329,2549,0,0,0,2,2,3,0,0,0,2315,0,0,0.0,0,0,0,0,234,2,-2,0,51,3,909.6141,0
8476457,Adam Larsson,D,SEA,67718,11,4,28,66,51,119,0,1,281,60210,28,0,1.562526822090149,2,1,0,0,7227,95,-15,15,1318,340,3757,0,0,0,3,3,5,0,0,14,3423,0,0,0.0,0,0,0,0,320,3,0,0,81,11,1242.4022,0
8476457,Adam Larsson,D,SEA,72495,11,4,34,71,55,122,0,1,364,64254,34,0,0.09765792638063431,2,1,0,0,7877,98,-17,15,1418,347,4777,0,0,6,5,4,3,0,0,83,4044,6,0,0.0,0,0,0,0,650,3,-2,0,100,7,910.0615,0
8476457,Adam Larsson,D,SEA,76381,13,4,34,76,58,127,0,1,370,67739,34,0,0.012207240797579288,2,1,0,0,8272,103,-16,17,1492,372,3886,2,0,0,5,3,5,0,0,6,3485,0,0,0.0,0,0,0,0,395,5,1,2,74,25,928.3818999999999,0
8476467,Jamie Oleksiak,D,SEA,3886,0,0,2,3,3,13,0,0,14,3658,2,0,0.0,0,0,0,0,214,4,-1,0,78,18,3886,0,0,2,3,3,13,0,0,14,3658,2,0,0.0,0,0,0,0,214,4,-1,0,78,18,969.0393000000001,0
8476467,Jamie Oleksiak,D,SEA,7148,0,0,17,7,6,21,0,0,24,6395,17,0,0.0,0,0,0,0,729,5,-5,0,144,23,3262,0,0,15,4,3,8,0,0,10,2737,15,0,0.0,0,0,0,0,515,1,-4,0,66,5,1045.565,0
8476467,Jamie Oleksiak,D,SEA,10219,2,0,17,7,9,32,0,0,24,9203,17,0,0.0,0,0,0,0,992,7,-1,2,205,52,3071,2,0,0,0,3,11,0,0,0,2808,0,0,0.0,0,0,0,0,263,2,4,2,61,29,991.5199,0
8476467,Jamie Oleksiak,D,SEA,13756,5,0,24,11,12,41,0,0,43,12385,24,0,0.0,0,0,0,0,1328,11,0,5,272,83,3537,3,0,7,4,3,9,0,0,19,3182,7,0,0.0,0,0,0,0,336,4,1,3,67,31,976.6654000000001,0
8476467,Jamie Oleksiak,D,SEA,17457,5,0,24,16,15,52,0,0,168,15861,24,0,0.0,0,0,0,0,1428,15,-3,5,346,97,3701,0,0,0,5,3,11,0,0,125,3476,0,0,0.0,0,0,0,0,100,4,-3,0,74,14,1010.3080000000001,0
8476467,Jamie Oleksiak,D,SEA,20756,5,0,26,23,18,58,0,0,175,18917,26,0,0.0,0,0,0,0,1664,16,-3,5,414,111,3299,0,0,2,7,3,6,0,0,7,3056,2,0,0.0,0,0,0,0,236,1,0,0,68,14,905.8907000000002,0
8476467,Jamie Oleksiak,D,SEA,24214,6,1,28,27,21,71,0,0,175,22299,28,0,25.0,0,0,0,0,1740,22,-1,7,485,148,3458,1,1,2,4,3,13,0,0,0,3382,2,0,25.0,0,0,0,0,76,6,2,2,71,37,977.8915999999999,0
8476467,Jamie Oleksiak,D,SEA,27797,9,1,28,32,24,72,0,0,204,25493,28,0,6.25,0,0,0,0,2100,25,5,10,556,181,3583,3,0,0,5,3,1,0,0,29,3194,0,0,0.0,0,0,0,0,360,3,6,3,71,33,989.9857000000001,0
8476467,Jamie Oleksiak,D,SEA,31487,9,1,30,37,27,77,0,0,212,29057,30,0,0.78125,0,0,0,0,2218,28,2,10,636,188,3690,0,0,2,5,3,5,0,0,8,3564,2,0,0.0,0,0,0,0,118,3,-3,0,80,7,916.5009,0
8476467,Jamie Oleksiak,D,SEA,33864,9,1,30,41,29,86,0,0,212,31329,30,0,0.1953125,0,0,0,0,2323,30,1,10,688,201,2377,0,0,0,4,2,9,0,0,0,2272,0,0,0.0,0,0,0,0,105,2,-1,0,52,13,1019.9580000000001,0
8476467,Jamie Oleksiak,D,SEA,37369,9,1,30,43,32,92,0,0,212,34611,30,0,0.09765625,0,0,0,0,2546,36,1,10,763,215,3505,0,0,0,2,3,6,0,0,0,3282,0,0,0.0,0,0,0,0,223,6,0,0,75,14,1250.4628000000002,0
8476467,Jamie Oleksiak,D,SEA,41962,10,1,32,48,36,103,0,0,223,38708,32,0,0.006103515625,0,0,0,0,3031,42,1,11,857,241,4593,1,0,2,5,4,11,0,0,11,4097,2,0,0.0,0,0,0,0,485,6,0,1,94,26,1307.3497,0
8476467,Jamie Oleksiak,D,SEA,43158,10,1,34,51,37,105,0,0,228,39759,34,0,0.0030517578125,0,0,0,0,3171,42,1,11,881,246,1196,0,0,2,3,1,2,0,0,5,1051,2,0,0.0,0,0,0,0,140,0,0,0,24,5,655.4162000000001,0
8476467,Jamie Oleksiak,D,SEA,44083,10,1,39,52,38,106,0,0,228,40684,39,0,0.00152587890625,0,0,0,0,3171,42,1,11,903,248,925,0,0,5,1,1,1,0,0,0,925,5,0,0.0,0,0,0,0,0,0,0,0,22,2,909.6141,0
8476467,Jamie Oleksiak,D,SEA,47238,10,1,41,57,41,110,0,0,228,43710,41,0,0.0003814697265625,0,0,0,0,3300,42,0,11,973,255,3155,0,0,2,5,3,4,0,0,0,3026,2,0,0.0,0,0,0,0,129,0,-1,0,70,7,1242.4022,0
8476467,Jamie Oleksiak,D,SEA,51786,11,1,43,62,45,118,0,0,298,47706,43,0,4.76837158203125e-05,0,0,0,1,3782,46,2,12,1064,280,4548,1,0,2,5,4,8,0,0,70,3996,2,0,0.0,0,0,0,1,482,4,2,1,91,25,910.0615,0
8476467,Jamie Oleksiak,D,SEA,55206,12,1,43,66,48,124,0,0,298,50997,43,0,2.384185791015625e-05,0,0,0,1,3911,52,3,13,1132,302,3420,1,0,0,4,3,6,0,0,0,3291,0,0,0.0,0,0,0,0,129,6,1,1,68,22,928.3818999999999,0
8476826,Yanni Gourde,C,SEA,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,969.0393000000001,0
8476826,Yanni Gourde,C,SEA,2667,1,0,0,4,2,3,0,1,450,2132,0,39.13,0.0,0,0,0,0,85,0,-3,1,52,7,2667,1,0,0,4,2,3,0,1,450,2132,0,39.13,0.0,0,0,0,0,85,0,-3,1,52,7,1045.565,0
8476826,Yanni Gourde,C,SEA,6324,3,1,0,13,5,5,0,1,1249,4811,0,56.42,2.5,0,0,0,0,264,0,-2,4,122,34,3657,2,1,0,9,3,2,0,0,799,2679,0,51.52875,2.5,0,0,0,0,179,0,1,3,70,27,991.5199,0
8476826,Yanni Gourde,C,SEA,10032,4,2,2,21,8,9,0,1,1908,7598,2,39.125,16.9625,0,0,0,0,526,1,0,6,196,61,3708,1,1,2,8,3,4,0,0,659,2787,2,32.0725,16.65,0,0,0,0,262,1,2,2,74,27,976.6654000000001,0
8476826,Yanni Gourde,C,SEA,12893,4,3,2,26,11,16,0,1,2021,10307,2,64.613125,29.240625,0,0,0,0,565,3,-1,7,258,79,2861,0,1,0,5,3,7,0,0,113,2709,0,59.7225,25.0,0,0,0,0,39,2,-1,1,62,18,1010.3080000000001,0
8476826,Yanni Gourde,C,SEA,16318,5,5,9,33,14,20,0,1,2021,13424,9,45.837890625,56.780078125,0,0,0,0,873,4,0,10,329,109,3425,1,2,7,7,3,4,0,0,0,3117,7,37.761250000000004,53.125,0,0,0,0,308,1,1,3,71,30,905.8907000000002,0
8476826,Yanni Gourde,C,SEA,19539,7,5,9,35,17,24,0,2,2222,16217,9,53.807236328125,14.19501953125,0,0,0,0,1100,5,-2,12,389,122,3221,2,0,0,2,3,4,0,1,201,2793,0,48.0775,0.0,0,0,0,0,227,1,-2,2,60,13,977.8915999999999,0
8476826,Yanni Gourde,C,SEA,22837,10,6,9,40,20,25,0,2,2362,18951,9,54.435904541015624,28.5487548828125,0,0,0,1,1524,8,0,16,461,153,3298,3,1,0,5,3,1,0,0,140,2734,0,47.71,25.0,0,0,0,1,424,3,2,4,72,31,989.9857000000001,0
8476826,Yanni Gourde,C,SEA,24891,10,6,9,43,22,27,0,2,2377,20934,9,50.483976135253904,14.27437744140625,0,0,0,1,1580,8,-4,16,507,150,2054,0,0,0,3,2,2,0,0,15,1983,0,36.875,0.0,0,0,0,0,56,0,-4,0,46,-3,1019.9580000000001,1
8476826,Yanni Gourde,C,SEA,28418,11,8,11,48,25,35,1,3,2769,23723,11,37.781747016906735,36.893594360351564,0,0,0,1,1926,10,-6,19,581,187,3527,1,2,2,5,3,8,1,1,392,2789,2,31.471249999999998,33.325,0,0,0,0,346,2,-2,3,74,37,1250.4628000000002,0
8476826,Yanni Gourde,C,SEA,32668,12,8,13,51,29,39,1,3,3159,27162,13,47.878859188556675,9.223398590087891,0,0,0,1,2347,12,-9,20,672,194,4250,1,0,2,3,4,4,0,0,390,3439,2,45.5175,0.0,0,0,0,0,421,2,-3,1,91,7,1307.3497,0
8476826,Yanni Gourde,C,SEA,37226,12,9,18,56,33,41,1,3,3788,30471,18,55.84992869928479,26.152924823760987,0,0,0,1,2967,15,-11,21,766,206,4558,0,1,5,5,4,2,0,0,629,3309,5,52.8575,25.0,0,0,0,0,620,3,-2,1,94,12,904.5485,1
8476826,Yanni Gourde,C,SEA,40666,13,10,18,63,36,48,2,4,4240,33304,18,42.1587410874106,19.919115602970123,0,0,0,1,3122,16,-11,23,837,241,3440,1,1,0,7,3,7,1,1,452,2833,0,35.1775,16.65,0,0,0,0,155,1,0,2,71,35,576.5605,0
8476826,Yanni Gourde,C,SEA,43033,13,10,22,65,38,49,2,4,4615,35268,22,54.85968527185265,9.959557801485062,0,0,0,1,3150,16,-10,23,882,246,2367,0,0,4,2,2,1,0,0,375,1964,4,44.32,0.0,0,0,0,0,28,0,1,0,45,5,655.4162000000001,0
8476826,Yanni Gourde,C,SEA,45385,17,10,24,70,40,53,2,4,4786,37269,24,45.76492131796316,4.979778900742531,0,0,0,1,3330,17,-9,27,931,274,2352,4,0,2,5,2,4,0,0,171,2001,2,32.05,0.0,0,0,0,0,180,1,1,4,49,28,909.6141,0
8476826,Yanni Gourde,C,SEA,48521,18,10,28,71,43,56,2,5,5190,39845,28,37.18561516474539,2.4898894503712654,0,0,0,1,3486,17,-8,28,993,286,3136,1,0,4,1,3,3,0,1,404,2576,4,31.464999999999996,0.0,0,0,0,0,156,0,1,1,62,12,1242.4022,0
8476826,Yanni Gourde,C,SEA,52804,18,11,30,77,47,58,2,5,5674,43127,30,33.89160094779659,6.405618090648204,0,0,0,1,4003,18,-13,29,1083,291,4283,0,1,2,6,4,2,0,0,484,3282,2,31.5675,6.25,0,0,0,0,517,1,-5,1,90,5,910.0615,0
8476826,Yanni Gourde,C,SEA,55982,20,12,32,83,50,58,2,6,5939,45793,32,48.436450118474575,4.963202261331025,0,0,0,2,4250,21,-12,32,1151,318,3178,2,1,2,6,3,0,0,1,265,2666,2,44.2,4.1625,0,0,0,1,247,3,1,3,68,27,928.3818999999999,0
8477369,Carson Soucy,D,SEA,2326,0,0,0,4,2,5,0,0,8,2213,0,0,0.0,0,0,0,0,105,2,0,0,53,11,2326,0,0,0,4,2,5,0,0,8,2213,0,0,0.0,0,0,0,0,105,2,0,0,53,11,969.0393000000001,0
8477369,Carson Soucy,D,SEA,5273,0,1,6,10,5,11,0,0,48,4919,6,0,8.325,0,0,0,0,306,3,-2,1,122,26,2947,0,1,6,6,3,6,0,0,40,2706,6,0,8.325,0,0,0,0,201,1,-2,1,69,15,991.5199,0
8477369,Carson Soucy,D,SEA,7111,0,2,6,14,7,18,0,0,48,6733,6,0,14.58125,0,0,0,0,330,5,-3,2,159,43,1838,0,1,0,4,2,7,0,0,0,1814,0,0,12.5,0,0,0,0,24,2,-1,1,37,17,976.6654000000001,0
8477369,Carson Soucy,D,SEA,10188,0,2,6,18,10,28,0,0,48,9685,6,0,1.82265625,0,0,0,0,455,9,-4,2,226,59,3077,0,0,0,4,3,10,0,0,0,2952,0,0,0.0,0,0,0,0,125,4,-1,0,67,16,1010.3080000000001,0
8477369,Carson Soucy,D,SEA,12203,2,2,6,19,12,31,0,1,62,11468,6,0,0.911328125,0,0,0,0,673,12,-3,4,271,78,2015,2,0,0,1,2,3,0,1,14,1783,0,0,0.0,0,0,0,0,218,3,1,2,45,19,905.8907000000002,0
