,ID,Name,Position,Team,timeOnIce,assists,goals,pim,shots,games,hits,powerPlayGoals,powerPlayPoints,powerPlayTimeOnIce,evenTimeOnIce,penaltyMinutes,faceOffPct,shotPct,gameWinningGoals,overTimeGoals,shortHandedGoals,shortHandedPoints,shortHandedTimeOnIce,blocked,plusMinus,points,shifts,fanPts,timeOnIce_W,assists_W,goals_W,pim_W,shots_W,games_W,hits_W,powerPlayGoals_W,powerPlayPoints_W,powerPlayTimeOnIce_W,evenTimeOnIce_W,penaltyMinutes_W,faceOffPct_W,shotPct_W,gameWinningGoals_W,overTimeGoals_W,shortHandedGoals_W,shortHandedPoints_W,shortHandedTimeOnIce_W,blocked_W,plusMinus_W,points_W,shifts_W,fanPts_W,upcomingDifficulty
96,8471215,Evgeni Malkin,C,PIT,22530,14,10,10,58,21,11,6,13,4973,17541,10,32.21961085796356,13.713042068481446,2,0,0,0,16,7,-5,24,453,276,2015,2,1,0,8,2,2,0,1,338,1677,0,19.6425,4.175,0,0,0,0,0,0,0,3,45,26,610.2531
97,8471675,Sidney Crosby,C,PIT,53672,36,18,20,132,45,40,6,22,8968,44416,20,55.9563567387587,44.48212984554939,6,0,0,0,288,20,12,54,1101,620,2342,2,2,0,4,2,2,1,1,338,2004,0,43.519999999999996,37.5,1,0,0,0,0,0,2,4,52,50,610.2531
98,8471724,Kris Letang,D,PIT,82030,43,6,37,147,53,114,1,18,11054,66887,37,0.0,0.1307313919074488,2,2,0,0,4089,92,18,49,1446,661,2989,1,0,7,6,2,4,0,0,338,2527,7,0,0.0,0,0,0,0,124,2,1,1,58,18,610.2531
99,8475208,Brian Dumoulin,D,PIT,68930,11,3,12,64,52,60,0,0,262,61667,12,0.0,0.025272369384765625,0,0,0,0,7001,101,14,14,1402,315,2738,0,0,0,2,2,3,0,0,12,2448,0,0,0.0,0,0,0,0,278,2,1,0,59,9,610.2531
100,8475810,Bryan Rust,R,PIT,39286,25,18,10,119,35,22,7,17,7436,31670,10,12.5,1.3276383657765107,1,0,0,0,180,16,11,43,817,487,2171,1,0,2,5,2,2,0,0,218,1953,2,0,0.0,0,0,0,0,0,1,2,1,49,16,610.2531
101,8476934,Brock McGinn,L,PIT,49262,6,11,10,89,54,84,0,0,90,42663,10,6.666847505867481,12.506307711117335,2,0,0,0,6509,43,-2,17,1132,322,1820,0,1,0,4,2,3,0,0,0,1618,0,0,12.5,0,0,0,0,202,3,1,1,46,18,610.2531
102,8477244,Chad Ruhwedel,D,PIT,49217,5,2,6,59,53,102,0,0,22,44143,6,0.0,6.640625,0,0,0,0,5052,48,3,7,1089,247,1834,0,0,0,1,2,3,0,0,0,1725,0,0,0.0,0,0,0,0,109,1,0,0,46,5,610.2531
103,8477404,Jake Guentzel,L,PIT,60492,30,27,34,180,51,49,6,17,10940,49354,34,3.00445556640625,21.847736335743257,5,1,0,0,198,27,10,57,1213,690,2376,2,2,2,8,2,0,0,1,338,2038,2,0,21.65,0,0,0,0,0,0,2,4,52,34,610.2531
104,8477953,Kasperi Kapanen,R,PIT,52226,17,9,8,101,56,74,0,4,6028,46190,8,47.135390625,0.0007901422348368214,2,0,0,0,8,15,1,26,1094,342,1665,1,0,0,3,2,2,0,0,82,1583,0,25.0,0.0,0,0,0,0,0,0,0,1,40,9,610.2531
105,8477969,Marcus Pettersson,D,PIT,50512,12,1,30,53,53,97,0,0,863,48797,30,0.0,9.313225746154785e-08,0,0,0,0,852,51,5,13,1116,265,2388,1,0,2,3,2,3,0,0,82,2306,2,0,0.0,0,0,0,0,0,5,2,1,54,19,610.2531
106,8478017,Mark Friedman,D,PIT,12929,4,0,15,14,16,19,0,0,54,11821,15,0.0,0.0,0,0,0,0,1054,14,2,4,308,67,1574,0,0,7,0,2,0,0,0,0,1574,7,0,0,0,0,0,0,0,0,0,0,37,0,610.2531
107,8478046,Danton Heinen,L,PIT,40799,11,12,10,95,51,44,2,2,4035,36741,10,0.0,8.390335546382778,1,0,0,0,23,24,8,23,916,325,1718,1,1,0,8,2,1,0,0,82,1636,0,0,8.325,0,0,0,0,0,4,0,2,40,23,610.2531
108,8478507,John Marino,D,PIT,71577,17,1,17,62,57,61,0,2,4054,59567,17,0.0,3.637978807091713e-10,0,0,0,1,7956,62,-6,18,1465,251,2648,0,0,0,2,2,2,0,0,0,2412,0,0,0.0,0,0,0,0,236,4,2,0,55,12,610.2531
109,8478542,Evan Rodrigues,C,PIT,57738,19,16,6,169,57,65,7,8,7193,49193,6,23.026148295195988,0.39065026139604603,2,0,0,0,1352,22,3,35,1200,526,1758,1,0,0,3,2,0,0,0,136,1622,0,0,0.0,0,0,0,0,0,1,1,1,45,10,610.2531
110,8478866,Dominik Simon,C,PIT,29580,6,3,26,62,51,52,0,1,1490,28090,26,51.715087890625,0.8056640628637979,1,0,0,0,0,24,2,9,712,196,1237,0,0,10,4,2,1,0,0,0,1237,10,0,0.0,0,0,0,0,0,2,0,0,30,7,610.2531
111,8479512,Kasper Bjorkqvist,R,PIT,3013,0,1,2,8,6,9,0,0,0,2643,2,0.0,1.040625,0,0,0,0,370,2,-1,1,73,23,1108,0,0,0,2,2,3,0,0,0,873,0,0,0.0,0,0,0,0,235,1,-2,0,26,2,935.7499999999999
112,8479944,Zach Aston-Reese,L,PIT,37821,9,1,22,49,49,167,0,0,84,33351,22,31.25,9.5367431640625e-05,0,0,0,0,4386,31,5,10,876,299,1475,0,0,0,1,2,7,0,0,0,1290,0,0,0.0,0,0,0,0,185,1,0,0,38,9,610.2531
113,8480058,Pierre-Olivier Joseph,D,PIT,4374,0,0,2,7,4,6,0,0,24,4226,2,0.0,0.0,0,0,0,0,124,4,-2,0,95,13,2300,0,0,0,4,2,5,0,0,0,2209,0,0,0.0,0,0,0,0,91,3,-2,0,45,8,1327.9882
114,8478415,Jakub Zboril,D,BOS,9435,3,0,4,13,10,24,0,0,41,9009,4,0.0,0.0,0,0,0,0,385,10,1,3,212,61,1328,0,0,0,2,2,4,0,0,0,1309,0,0,0.0,0,0,0,0,19,2,0,0,30,8,1072.0077999999999
115,8480001,Urho Vaakanainen,D,BOS,17359,4,0,4,15,15,10,0,0,70,15247,4,0.0,0.0,0,0,0,0,2042,12,0,4,383,53,2405,0,0,0,1,2,2,0,0,0,2222,0,0,0.0,0,0,0,0,183,2,-1,0,51,3,963.0839000000001
116,8475186,John Moore,D,BOS,7378,1,0,4,7,7,9,0,0,106,6173,4,0.0,0.0,0,0,0,1,1099,11,2,1,163,35,1567,1,0,0,2,2,1,0,0,12,1301,0,0,0.0,0,0,0,1,254,1,1,1,31,10,1459.5866
117,8470638,Patrice Bergeron,C,BOS,57269,26,16,24,201,52,64,7,19,9273,42743,24,53.243968615184585,12.36812209433042,3,0,0,2,5253,33,14,42,1209,650,4246,2,2,0,17,4,5,2,2,406,3475,0,49.269999999999996,11.475,0,0,0,0,365,0,2,4,92,66,1318.1065
118,8473419,Brad Marchand,L,BOS,51996,33,23,69,147,45,53,6,23,8762,38736,69,10.097353515625,0.7921309001894542,4,0,2,2,4498,14,7,56,1027,652,4280,4,0,2,13,4,3,0,1,448,3576,2,0.0,0.0,0,0,0,0,256,1,5,4,91,45,1318.1065
119,8473422,Nick Foligno,L,BOS,31793,8,2,42,61,39,100,0,1,4143,26800,42,44.47495910644531,6.251016235351562,0,0,0,0,850,23,-7,10,692,216,2899,2,1,7,8,4,7,0,0,0,2790,7,0.0,6.25,0,0,0,0,109,4,3,3,68,39,1318.1065
120,8475225,Craig Smith,C,BOS,42872,13,10,20,132,49,69,0,3,4667,38132,20,3.125,28.753061830698424,1,0,0,0,73,16,-2,23,952,341,3475,1,4,2,15,4,8,0,1,186,3289,2,0,28.75,0,0,0,0,0,1,2,5,76,58,1318.1065
121,8475287,Erik Haula,L,BOS,47190,17,8,31,95,53,97,1,3,2514,41404,31,48.284502766339536,54.18313427262474,1,0,0,0,3272,28,7,25,1052,374,3704,3,3,2,9,4,4,1,1,90,3540,2,45.304375,54.16875,0,0,0,0,74,4,6,6,79,69,1318.1065
122,8475745,Charlie Coyle,C,BOS,58149,15,12,18,82,56,69,3,7,6029,46693,18,41.53092059176413,25.032735743333614,3,1,0,0,5427,28,-6,27,1202,367,3724,2,0,2,1,4,3,0,1,184,3352,2,37.983125,0.0,0,0,0,0,188,2,0,2,84,16,1318.1065
123,8475762,Derek Forbort,D,BOS,57294,6,4,26,45,52,84,0,0,65,47540,26,0.0,7.59035348892212e-05,1,0,0,0,9689,62,0,10,1249,249,4693,1,0,2,2,4,8,0,0,0,4199,2,0,0.0,0,0,0,0,494,7,4,1,103,29,1318.1065
124,8475791,Taylor Hall,L,BOS,54975,29,12,28,143,56,39,4,11,8634,46243,28,7.6053619384765625,3.1542561145601,1,1,0,0,98,29,3,41,1101,469,4042,3,1,2,10,4,5,0,1,392,3650,2,0.0,3.125,0,0,0,0,0,2,1,4,79,39,1318.1065
125,8476422,Mike Reilly,D,BOS,57188,9,4,12,92,50,64,0,2,2053,52365,12,0.0,0.0003844539925921708,0,0,1,1,2770,43,1,13,1228,275,4471,0,0,0,5,4,5,0,0,38,4425,0,0,0.0,0,0,0,0,8,4,1,0,104,16,1318.1065
126,8476891,Matt Grzelcyk,D,BOS,57816,17,2,14,86,51,25,0,5,4449,52905,14,0.0,0.003055727481842041,1,0,0,0,462,65,13,19,1305,302,4704,1,0,0,3,4,4,0,0,198,4506,0,0,0.0,0,0,0,0,0,7,5,1,109,28,1318.1065
127,8477320,Anton Blidh,L,BOS,17789,7,2,12,22,28,71,0,0,18,16300,12,0.0,0.17890625,0,0,0,0,1471,16,-3,9,435,143,1315,0,0,2,3,2,5,0,0,0,1294,2,0,0.0,0,0,0,0,21,2,0,0,31,10,963.0839000000001
128,8477365,Connor Clifton,D,BOS,37753,2,1,30,42,39,109,0,0,79,35118,30,0.0,0.0030517578125,0,0,0,0,2556,41,-2,3,833,202,3975,1,0,0,3,4,12,0,0,0,3767,0,0,0.0,0,0,0,0,208,5,4,1,92,32,1318.1065
129,8477508,Curtis Lazar,C,BOS,32359,7,6,10,56,45,115,0,0,58,28008,10,50.65427284846287,6.254223901033401,0,0,0,1,4293,32,3,13,794,273,696,0,0,0,0,1,3,0,0,0,638,0,25.0,0,0,0,0,0,58,0,0,0,16,3,1318.1065
130,8477931,Tomas Nosek,L,BOS,41245,9,3,24,50,50,54,0,0,121,35751,24,58.515164935013765,0.0003875233232975006,1,0,0,1,5373,24,-4,12,938,184,3259,2,0,2,2,4,8,0,0,0,3071,2,55.36625,0.0,0,0,0,0,188,4,1,2,73,24,1318.1065
131,8477956,David Pastrnak,R,BOS,63227,26,31,14,243,56,48,12,20,11394,51745,14,6.060791015625,10.839284243221396,7,1,0,0,88,10,7,57,1160,811,4053,3,3,0,15,4,6,0,2,464,3589,0,0.0,10.275,1,0,0,0,0,2,3,6,80,73,1318.1065
132,8478443,Brandon Carlo,D,BOS,63827,6,5,23,96,54,96,0,0,172,54584,23,0.0,5.390631056507118,0,0,0,0,9071,77,3,11,1408,329,4775,2,1,0,8,4,6,0,0,0,4370,0,0,5.0,0,0,0,0,405,7,4,3,111,43,1318.1065
133,8478498,Jake DeBrusk,L,BOS,43997,10,15,6,119,51,32,2,3,3540,38634,6,79.4921875,16.73275381250098,5,1,0,0,1823,17,0,25,965,370,3634,1,4,0,13,4,4,0,0,160,3474,0,0,15.625,1,0,0,0,0,1,4,5,80,64,1318.1065
134,8479325,Charlie McAvoy,D,BOS,78229,28,7,46,103,53,102,4,15,9531,62058,46,0.0,0.0032166395886633835,3,0,0,0,6640,85,12,35,1512,560,5919,3,0,2,3,4,2,0,0,394,5087,2,0,0.0,0,0,0,0,438,6,2,3,113,27,1318.1065
135,8479365,Trent Frederic,C,BOS,24059,6,3,36,50,36,68,0,0,98,23148,36,20.756256637573244,0.1220458984375,1,0,0,0,813,11,3,9,549,187,3237,3,0,5,5,4,8,0,0,0,3103,5,0.0,0.0,0,0,0,0,134,2,1,3,73,29,1318.1065
136,8482072,Jack Ahcan,D,BOS,2632,0,0,0,2,3,4,0,0,115,2514,0,0.0,0.0,0,0,0,0,3,2,0,0,59,8,915,0,0,0,0,1,0,0,0,0,912,0,0,0,0,0,0,0,3,1,0,0,20,1,1004.5239999999999
137,8482834,Jesper Froden,R,BOS,3637,0,0,2,6,5,6,0,0,64,3407,2,0.0,0.0,0,0,0,0,166,5,2,0,77,21,2224,0,0,2,2,3,3,0,0,0,2126,2,0,0.0,0,0,0,0,98,3,2,0,48,12,1318.1065
138,8476525,Colin Miller,D,BUF,37701,10,2,21,43,32,42,0,3,3300,31877,21,0.0,0.103759765625,0,0,0,0,2524,39,-2,12,800,178,3427,1,0,2,5,3,5,0,1,673,2754,2,0,0.0,0,0,0,0,0,2,-1,1,65,16,977.8299999999999
139,8476878,Zemgus Girgensons,L,BUF,31130,5,7,25,61,34,49,3,4,3266,24589,25,49.53355092648417,20.958134131878616,1,0,0,0,3275,13,-6,12,724,215,685,0,0,0,4,1,1,0,0,73,419,0,0,0.0,0,0,0,0,193,1,-1,0,18,4,968.4608000000001
140,8477355,Will Butcher,D,BUF,31440,4,1,0,30,31,9,0,2,1512,29816,0,0.0,0.1953125,0,0,0,0,112,29,-10,5,651,74,53,0,0,0,0,1,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,1,0,968.4608000000001
141,8479465,Drake Caggiula,C,BUF,15807,3,2,4,23,18,17,0,1,142,13912,4,6.25,0.1544921875,1,0,0,0,1753,7,-4,5,354,75,894,0,0,0,1,1,0,0,0,0,755,0,0,0.0,0,0,0,0,139,0,-2,0,22,-3,1378.7523
142,8473449,Kyle Okposo,R,BUF,51530,18,15,33,127,51,39,6,11,5280,41916,33,14.35381156173419,33.00548676877794,1,0,1,1,4334,12,-11,33,1126,408,3076,1,2,2,6,3,2,1,2,192,2822,2,0.0,29.1625,0,0,0,0,62,1,-1,3,66,35,997.3149000000001
143,8475236,Cody Eakin,C,BUF,41778,7,4,20,65,52,29,1,2,411,37364,20,53.2159322509747,25.000004003592768,1,0,0,1,4003,25,-14,11,965,165,2430,0,0,2,0,3,1,0,0,0,2335,2,46.25,0,0,0,0,0,95,1,-2,0,54,-2,997.3149000000001
144,8475784,Jeff Skinner,L,BUF,56896,18,23,18,179,55,14,3,7,9046,47812,18,39.74980439300457,9.30376743627605,3,0,0,0,38,13,-8,41,1160,468,3106,1,3,0,15,3,0,0,0,408,2698,0,33.629999999999995,9.2375,0,0,0,0,0,0,1,4,64,39,997.3149000000001
145,8475796,Mark Pysyk,D,BUF,61957,9,2,14,53,56,36,0,0,187,54392,14,0.0,6.250762939453125,0,0,0,0,7378,81,-4,11,1376,210,3196,1,0,0,5,3,4,0,0,0,3005,0,0,0.0,0,0,0,0,191,6,1,1,68,21,997.3149000000001
146,8476873,Mark Jankowski,C,BUF,15555,3,2,4,14,19,5,0,0,86,13237,4,33.25926872253418,1.953125,1,0,0,0,2232,8,2,5,368,65,778,0,0,0,1,1,2,0,0,0,721,0,14.285,0.0,0,0,0,0,57,0,0,0,17,3,946.4632
147,8476994,Vinnie Hinostroza,C,BUF,31282,9,8,8,55,37,11,1,1,491,29890,8,79.9072265625,9.93750149011612,0,0,0,0,901,7,-5,17,677,157,827,0,0,0,1,1,0,0,0,0,827,0,0,0.0,0,0,0,0,0,0,-1,0,18,-1,997.3149000000001
148,8477401,John Hayden,C,BUF,33018,2,1,59,59,49,91,0,0,148,30954,59,25.78125,0.0390625,0,0,0,0,1916,23,-11,3,767,165,2293,0,0,2,2,3,4,0,0,0,2293,2,0,0.0,0,0,0,0,0,1,-2,0,50,3,997.3149000000001
149,8477462,Robert Hagg,D,BUF,45272,6,1,25,43,44,85,0,0,114,38841,25,0.0,3.725290298461914e-07,0,0,0,0,6317,83,-10,7,970,221,3172,0,0,2,3,3,10,0,0,0,2987,2,0,0.0,0,0,0,0,185,6,2,0,63,23,997.3149000000001
150,8477949,Alex Tuch,R,BUF,29221,16,7,10,77,25,20,2,4,4261,22421,10,17.1875,0.027042961120605467,0,0,0,0,2539,27,5,23,597,264,3071,1,0,0,7,3,1,0,0,377,2504,0,0.0,0.0,0,0,0,0,190,6,3,1,63,24,997.3149000000001
151,8478075,Anders Bjork,L,BUF,37131,2,4,10,42,51,10,0,0,132,34964,10,6.25,0.012278743088245392,0,0,0,0,2035,15,-14,6,820,71,1624,0,0,0,2,2,0,0,0,0,1624,0,0,0.0,0,0,0,0,0,0,-1,0,33,0,997.3149000000001
152,8478109,Victor Olofsson,L,BUF,44258,17,9,6,103,47,4,1,4,6578,37638,6,0.0,10.490625001640911,3,0,0,0,42,11,-22,26,945,242,2327,0,2,0,8,3,0,0,0,208,2119,0,0,10.4125,2,0,0,0,0,0,0,2,56,40,997.3149000000001
153,8479335,Rasmus Asplund,C,BUF,50119,14,5,8,100,55,15,2,4,5119,42087,8,72.18166460037232,1.1676584676933998e-08,1,1,1,1,2913,11,-11,19,1106,234,2048,1,0,0,6,3,3,0,0,0,1869,0,0,0.0,0,0,0,0,179,0,1,1,51,15,997.3149000000001
154,8479420,Tage Thompson,R,BUF,56761,19,23,17,177,53,48,6,12,8178,46493,17,40.096969207973686,5.989442769607669,0,0,1,1,2090,19,-12,42,1181,516,3298,1,1,0,13,3,2,0,0,368,2761,0,36.715,4.1625,0,0,0,0,169,4,1,2,67,31,997.3149000000001
155,8479578,Casey Fitzgerald,D,BUF,20879,3,0,27,24,19,45,0,0,98,19570,27,0.0,0.0,0,0,0,0,1211,20,-13,3,483,75,3418,0,0,5,3,3,5,0,0,28,3197,5,0,0.0,0,0,0,0,193,2,-5,0,77,0,997.3149000000001
156,8479999,Casey Mittelstadt,C,BUF,14017,4,2,2,23,15,4,1,3,1947,11685,2,32.25145599365234,16.682519531249998,0,0,0,0,385,4,-13,6,302,47,2993,2,1,0,3,3,2,1,3,220,2741,0,27.37875,16.65,0,0,0,0,32,0,-1,3,65,31,997.3149000000001
157,8480035,Henri Jokiharju,D,BUF,45732,9,3,10,45,36,35,0,0,1478,39882,10,0.0,3.1738758087158203,0,0,0,0,4372,30,-3,12,1002,158,679,0,0,0,1,1,1,0,0,0,625,0,0,0.0,0,0,0,0,54,0,-1,0,16,0,946.4632
158,8480196,Jacob Bryson,D,BUF,55204,8,1,10,30,48,38,1,7,3337,49030,10,0.0,16.65,0,0,0,0,2837,53,-8,9,1274,165,3752,0,1,0,3,3,3,1,1,166,3573,0,0,16.65,0,0,0,0,13,5,3,1,80,33,997.3149000000001
159,8480807,Mattias Samuelsson,D,BUF,21173,2,0,6,23,19,35,0,0,36,18575,6,0.0,0.0,0,0,0,0,2562,26,-10,2,496,72,3349,0,0,0,1,3,5,0,0,9,3135,0,0,0.0,0,0,0,0,205,4,-4,0,78,2,997.3149000000001
160,8480839,Rasmus Dahlin,D,BUF,78596,29,8,48,119,55,72,2,15,10011,66014,48,0.0,0.19836674233238227,1,0,0,0,2571,66,-13,37,1566,451,4174,3,0,2,4,3,5,0,2,424,3679,2,0,0.0,0,0,0,0,71,5,3,3,88,36,997.3149000000001
161,8481522,Peyton Krebs,C,BUF,28813,8,3,16,32,32,15,0,4,3928,24771,16,27.099554982185364,0.19521484374999998,2,0,0,0,114,3,-17,11,635,94,2358,1,0,0,2,3,0,0,0,406,1952,0,23.216250000000002,0.0,0,0,0,0,0,0,0,1,54,6,997.3149000000001
162,8481528,Dylan Cozens,C,BUF,51849,17,12,35,107,54,24,1,5,6219,44845,35,51.43310444453009,2.085792532974528,1,0,0,1,785,17,-16,29,1100,284,3099,2,0,10,4,3,1,0,1,194,2778,10,44.644999999999996,0.0,0,0,0,0,127,0,0,2,67,15,997.3149000000001
163,8474038,Paul Byron,L,MTL,6674,1,1,0,11,9,24,0,0,119,5936,0,42.0553125,12.5,0,0,0,0,619,0,-6,2,167,33,968,0,0,0,1,2,4,0,0,58,828,0,20.0,0.0,0,0,0,0,82,0,0,0,21,5,920.5098
164,8475233,David Savard,D,MTL,52203,8,1,24,42,42,95,0,0,172,44424,24,0.0,0.048828125,0,0,0,1,7607,92,-17,9,978,233,2501,0,0,2,2,2,4,0,0,7,2013,2,0,0.0,0,0,0,0,481,1,-1,0,49,5,1275.2753
165,8475752,Tyler Pitlick,C,MTL,17537,2,0,2,19,25,55,0,0,94,17129,2,50.0,0.0,0,0,0,0,314,16,-5,2,430,88,798,0,0,0,0,1,2,0,0,0,763,0,0,0,0,0,0,0,35,2,-1,0,18,2,357.1577
166,8477494,Jonathan Drouin,L,MTL,33199,14,6,23,60,32,24,0,4,4605,27952,23,59.08926992893219,1.2256366282701492,0,0,0,0,642,11,-9,20,715,177,2567,3,0,15,4,3,3,0,1,370,2026,15,52.78,0.0,0,0,0,0,171,2,2,3,59,27,1184.0846000000001
167,8477989,Christian Dvorak,L,MTL,36118,9,7,20,54,34,23,1,4,4912,28072,20,56.04055114221585,15.758068561553955,1,0,0,0,3134,39,-17,16,809,186,36,0,0,0,0,1,0,0,0,0,36,0,25.0,0,0,0,0,0,0,0,1,0,2,2,1275.2753
168,8473507,Jeff Petry,D,MTL,66123,9,4,26,73,49,114,0,1,5663,53769,26,0.0,13.476689529418945,0,0,0,1,6691,67,-9,13,1222,298,4029,1,1,2,5,3,10,0,0,257,3438,2,0,12.5,0,0,0,0,334,3,0,2,74,28,873.9294
169,8473618,Mathieu Perreault,C,MTL,12289,1,3,4,19,17,18,0,0,1513,10746,4,40.64693359375,0.09765625,0,0,0,0,30,8,1,4,276,69,1288,0,0,0,4,2,2,0,0,433,855,0,25.0,0.0,0,0,0,0,0,2,1,0,27,10,873.9294
170,8474884,Mike Hoffman,C,MTL,42492,11,11,18,98,41,15,3,10,7136,35334,18,24.4140625,30.90879003236332,3,0,0,0,22,17,-15,22,861,284,2822,3,2,4,8,3,1,0,1,682,2140,4,0.0,29.15,0,0,0,0,0,2,2,5,56,41,873.9294
171,8475227,Chris Wideman,D,MTL,38193,11,2,45,51,43,32,0,6,6536,31500,45,0.0,6.084516644477844e-06,0,0,0,0,157,26,-18,13,836,141,2215,2,0,5,2,3,1,0,2,596,1619,5,0,0.0,0,0,0,0,0,2,-1,2,49,15,873.9294
172,8475279,Ben Chiarot,D,MTL,71647,9,7,40,93,51,106,1,2,3662,58202,40,0.0,50.0000239438581,1,1,0,0,9783,83,-19,16,1300,344,4377,2,2,2,5,3,5,0,0,503,3069,2,0,50.0,1,1,0,0,805,2,1,4,84,44,873.9294
173,8475848,Brendan Gallagher,R,MTL,34702,9,5,47,99,38,42,4,4,5808,28762,47,0.9782904052734375,25.000033332780003,0,0,0,0,132,18,-8,14,803,249,2810,1,1,6,10,3,2,1,1,667,2117,6,0,25.0,0,0,0,0,26,1,1,2,59,35,873.9294
174,8476469,Joel Armia,R,MTL,32094,5,2,12,60,40,76,0,1,1438,26994,12,0.78125,6.250508117675781,0,0,0,0,3662,20,-7,7,777,176,1897,0,0,0,2,3,4,0,0,2,1624,0,0,0.0,0,0,0,0,271,0,0,0,46,6,873.9294
175,8476967,Brett Kulak,D,MTL,53681,10,2,29,49,50,60,0,0,267,50709,29,0.0,0.196075439453125,0,0,0,1,2705,39,-8,12,1065,184,3521,1,0,4,5,3,3,0,0,86,3177,4,0,0.0,0,0,0,1,258,3,4,1,73,23,873.9294
176,8476975,Cedric Paquette,C,MTL,12759,2,0,25,16,24,58,0,0,132,10053,25,45.18006242752075,0.0,0,0,0,0,2574,14,-6,2,341,84,1442,1,0,2,2,3,6,0,0,0,1210,2,16.665,0.0,0,0,0,0,232,3,-3,1,36,9,1275.2753
177,8476981,Josh Anderson,R,MTL,45892,9,15,45,103,45,104,1,2,5336,40432,45,10.701294174194336,13.450504110148177,1,0,0,0,124,18,-20,24,961,333,3354,0,3,4,7,3,4,1,1,778,2569,4,0.0,9.375,0,0,0,0,7,1,-2,3,64,36,873.9294
178,8477460,Laurent Dauphin,C,MTL,21361,5,2,19,34,24,22,0,0,120,18998,19,34.58875250816345,0.0125885009765625,0,0,0,0,2243,21,-8,7,478,93,2796,1,0,0,4,3,2,0,0,14,2354,0,29.68625,0.0,0,0,0,0,428,1,-1,1,57,9,873.9294
179,8477476,Artturi Lehkonen,L,MTL,46434,14,11,12,99,53,56,1,1,1693,37746,12,46.9879150390625,33.356435046554544,1,0,2,2,6995,22,0,25,1113,339,2665,1,2,0,6,3,6,0,0,517,1757,0,0.0,29.1625,0,0,1,1,391,1,1,3,60,41,873.9294
180,8478133,Jake Evans,C,MTL,44719,9,7,18,87,47,68,0,0,1110,37951,18,47.629777114622016,12.516260195383802,0,0,0,1,5658,23,-13,16,1084,230,1382,1,0,0,1,2,1,0,0,83,1046,0,36.667500000000004,0.0,0,0,0,0,253,2,-2,1,34,4,873.9294
181,8479348,Kale Clague,D,MTL,33246,6,1,16,24,33,9,0,3,3589,28919,16,0.0,0.01220703125,0,0,0,0,738,21,-10,7,649,70,1316,0,0,2,3,2,2,0,0,124,1192,2,0,0.0,0,0,0,0,0,1,0,0,29,6,873.9294
182,8479514,Rem Pitlick,C,MTL,31037,11,10,16,35,40,15,0,0,2392,27887,16,42.51953125,1.760430145263672,1,0,0,0,758,12,-3,21,657,170,3169,1,0,0,5,3,0,0,0,705,2152,0,31.875,0.0,0,0,0,0,312,1,-1,1,64,8,873.9294
183,8479543,Michael Pezzetta,L,MTL,16898,2,4,68,36,36,99,0,0,338,16551,68,69.53125,0.8789539337158203,0,0,0,0,9,4,-11,6,435,149,735,0,0,0,2,2,2,0,0,0,735,0,0,0.0,0,0,0,0,0,0,0,0,19,4,873.9294
184,8480018,Nick Suzuki,C,MTL,68095,27,13,20,129,56,67,6,15,10279,52471,20,44.22832902756799,22.918562621632006,4,0,1,3,5345,44,-17,40,1370,520,3945,5,2,0,11,3,4,2,4,886,2706,0,36.06625,20.825,1,0,0,1,353,3,0,7,81,84,873.9294
185,8480068,Ryan Poehling,C,MTL,31400,7,5,4,67,42,34,1,1,3686,27486,4,60.93368635994162,0.0003815501928329468,1,0,0,0,228,13,-16,12,728,160,2155,1,0,0,4,3,1,0,0,355,1657,0,54.31875,0.0,0,0,0,0,143,0,1,1,52,11,873.9294
186,8481014,Alexander Romanov,D,MTL,61723,5,2,33,65,53,174,0,0,387,53383,33,0.0,0.0002542451024055481,0,0,0,0,7953,90,-9,7,1177,343,3897,0,0,0,4,3,5,0,0,11,3111,0,0,0.0,0,0,0,0,775,7,-2,0,71,12,873.9294
187,8481461,Corey Schueneman,D,MTL,7753,2,0,6,12,8,4,0,0,58,7113,6,0.0,0.0,0,0,0,0,582,6,1,2,158,32,862,0,0,0,2,1,0,0,0,0,836,0,0,0.0,0,0,0,0,26,0,0,0,18,2,873.9294
188,8481540,Cole Caufield,R,MTL,38378,14,8,6,107,41,10,1,7,6868,31470,6,9.375,18.390039109066127,1,1,0,0,40,6,-13,22,826,233,3533,3,1,0,9,3,0,0,3,889,2644,0,0.0,16.65,0,0,0,0,0,1,-3,4,67,28,873.9294
189,8476919,Chris Tierney,C,OTT,39399,9,6,12,59,51,30,3,5,4432,34210,12,55.917870216296585,0.26015631160407793,2,0,0,0,757,23,-6,15,901,226,1315,1,0,0,1,2,0,0,0,206,1109,0,39.585,0.0,0,0,0,0,0,1,0,1,28,6,708.4512
190,8480208,Drake Batherson,R,OTT,35265,21,13,18,74,31,65,2,11,5772,29437,18,53.82759765625,13.633985781669615,0,0,0,0,56,12,4,34,718,359,338,0,1,0,0,1,0,1,1,166,172,0,50.0,0,0,0,0,0,0,0,0,1,7,16,951.6749
191,8481596,Shane Pinto,C,OTT,3886,1,0,2,5,5,0,0,1,319,3352,2,6.875,0.0,0,0,0,0,215,1,0,1,80,12,291,0,0,0,0,1,0,0,0,0,251,0,0.0,0,0,0,0,0,40,1,0,0,6,1,1233.8487
